,book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency
1183,morning,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1184,afternoon,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1185,,Tuesday,STYLE,JJ,STYLE,JJ,1,170.6,Tuesday,afternoon,0,1,32,1,1,0,1,0,0,0,7
1186,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1187,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,82,Friday,afternoon,0,0,82,1,1,0,0,0,0,0,35
1188,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,75,Friday,afternoon,0,0,157,2,2,0,0,0,0,0,35
1189,afternoon,Friday,COLOR,JOANNE,STYLE,JJ,1,75,Friday,afternoon,0,0,157,2,2,0,0,0,0,0,35
1190,afternoon,Friday,STYLE,JJ,COLOR,JOANNE,2,145,Friday,afternoon,0,1,302,4,3,1,2,0,0,0,35
1191,morning,Friday,COLOR,JOANNE,COLOR,JOANNE,2,145,Friday,afternoon,0,1,302,4,3,1,2,0,0,0,35
1192,evening,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1193,evening,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1194,,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1195,morning,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1196,afternoon,Friday,STYLE,BECKY,STYLE,BECKY,1,5,Friday,morning,0,0,5,1,1,0,0,0,0,0,42
1197,afternoon,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1198,evening,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1199,evening,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1200,afternoon,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1201,afternoon,Saturday,COLOR,JOANNE,COLOR,JOANNE,3,167,Friday,afternoon,0,1,167,3,2,1,3,0,0,0,36
1202,evening,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1203,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1204,afternoon,Thursday,COLOR,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1205,afternoon,Wednesday,STYLE,JJ,COLOR,JJ,2,132,Thursday,afternoon,0,1,132,2,1,1,2,0,0,0,41
1206,morning,Wednesday,COLOR,JOANNE,COLOR,JJ,2,132,Thursday,afternoon,0,1,132,2,1,1,2,0,0,0,41
1207,afternoon,Wednesday,STYLE,JJ,COLOR,JOANNE,2,172,Wednesday,morning,0,1,304,4,2,2,4,0,0,0,42
1208,afternoon,Wednesday,COLOR,JOANNE,COLOR,JOANNE,2,172,Wednesday,morning,0,1,304,4,2,2,4,0,0,0,42
1209,,Saturday,STYLE,JJ,COLOR,JOANNE,2,172,Wednesday,afternoon,0,1,476,6,3,3,6,0,0,0,3
1210,afternoon,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1211,,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,30,Wednesday,afternoon,0,0,30,1,1,0,0,0,0,1,1
1212,,Sunday,STYLE,BECKY,STYLE,SINEAD,0,0,Thursday,,1,0,30,2,2,0,0,1,1,1,3
1213,morning,Tuesday,STYLE,HOUSE,STYLE,BECKY,0,0,Sunday,,1,0,30,3,3,0,0,2,2,0,2
1214,afternoon,Saturday,STYLE,SINEAD,STYLE,HOUSE,1,250,Tuesday,morning,0,0,280,4,4,0,0,2,2,1,4
1215,afternoon,Wednesday,STYLE,SINEAD,STYLE,SINEAD,1,0,Saturday,afternoon,1,0,330,5,5,0,0,2,3,1,4
1216,,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,0,Wednesday,afternoon,1,0,380,6,6,0,0,2,4,0,1
1217,afternoon,Saturday,STYLE,SINEAD,STYLE,SINEAD,0,0,Thursday,,0,0,380,7,7,0,0,3,4,0,2
1218,,Wednesday,STYLE,SINEAD,STYLE,SINEAD,1,90,Saturday,afternoon,0,0,470,8,8,0,0,3,4,0,4
1219,afternoon,Wednesday,STYLE,SINEAD,STYLE,SINEAD,1,90,Saturday,afternoon,0,0,470,8,8,0,0,3,4,1,4
1220,morning,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,0,Wednesday,afternoon,1,0,570,10,10,0,0,4,5,1,3
1221,,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,0,Saturday,morning,1,0,620,11,11,0,0,4,6,0,3
1222,afternoon,Wednesday,STYLE,SINEAD,STYLE,SINEAD,0,0,Tuesday,,0,0,620,12,12,0,0,5,6,1,1
1223,morning,Sunday,STYLE,BECKY,STYLE,SINEAD,1,0,Wednesday,afternoon,1,0,670,13,13,0,0,5,7,0,4
1224,morning,Thursday,STYLE,JJ,STYLE,BECKY,1,50,Sunday,morning,0,0,720,14,14,0,0,5,7,0,4
1225,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,52,Thursday,morning,0,0,772,15,15,0,0,5,7,0,5
1226,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,52,Tuesday,morning,0,0,824,16,16,0,0,5,7,0,14
1227,,Tuesday,STYLE,BECKY,STYLE,JJ,1,52,Tuesday,afternoon,0,0,876,17,17,0,0,5,7,1,7
1228,afternoon,Saturday,STYLE,BECKY,STYLE,BECKY,0,0,Tuesday,,1,0,876,18,18,0,0,6,8,0,25
1229,morning,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1230,afternoon,Saturday,STYLE,JJ,STYLE,SINEAD,1,70,Saturday,morning,0,0,70,1,1,0,0,0,0,0,98
1231,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1232,evening,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1233,afternoon,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1234,morning,Wednesday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1235,,Wednesday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1236,morning,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1237,afternoon,Friday,COLOR,KELLY,STYLE,JJ,1,102,Tuesday,morning,0,0,102,1,1,0,0,0,0,0,17
1238,,Friday,STYLE,JJ,COLOR,KELLY,1,90,Friday,afternoon,0,0,192,2,1,1,0,0,0,1,35
1239,,Friday,COLOR,JOANNE,COLOR,KELLY,1,90,Friday,afternoon,0,0,192,2,1,1,0,0,0,1,35
1240,afternoon,Friday,STYLE,JJ,COLOR,JOANNE,0,0,Friday,,1,0,192,4,2,2,0,2,2,0,42
1241,morning,Friday,COLOR,JOANNE,STYLE,JJ,1,102,Friday,afternoon,0,0,294,5,3,2,0,2,2,0,7
1242,evening,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1243,evening,Thursday,STYLE,JJ,STYLE,JJ,1,119.8,Friday,evening,0,1,82,1,1,0,1,0,0,0,69
1244,evening,Thursday,COLOR,JOANNE,STYLE,JJ,1,119.8,Friday,evening,0,1,82,1,1,0,1,0,0,0,69
1245,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1246,morning,Friday,STYLE,JJ,STYLE,JJ,1,82,Friday,afternoon,0,0,82,1,1,0,0,0,0,0,49
1247,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,102,Friday,morning,0,0,184,2,2,0,0,0,0,0,33
1248,afternoon,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1249,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,30,Tuesday,afternoon,0,0,30,1,1,0,0,0,0,0,31
1250,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,78.8,Friday,evening,0,1,80,2,2,0,1,0,0,0,28
1251,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,50,Friday,evening,0,0,130,3,3,0,1,0,0,0,32
1252,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1253,morning,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1254,morning,Thursday,STYLE,SINEAD,STYLE,JJ,1,32,Saturday,morning,0,0,32,1,1,0,0,0,0,0,12
1255,afternoon,Saturday,STYLE,BECKY,STYLE,SINEAD,1,50,Thursday,morning,0,0,82,2,2,0,0,0,0,0,16
1256,afternoon,Saturday,COLOR,JOANNE,STYLE,SINEAD,1,50,Thursday,morning,0,0,82,2,2,0,0,0,0,0,16
1257,evening,Tuesday,STYLE,KELLY,COLOR,JOANNE,2,120,Saturday,afternoon,0,1,202,4,3,1,2,0,0,0,52
1258,evening,Tuesday,COLOR,JOANNE,COLOR,JOANNE,2,120,Saturday,afternoon,0,1,202,4,3,1,2,0,0,0,52
1259,,Tuesday,COLOR,JOANNE,COLOR,JOANNE,2,140,Tuesday,evening,0,1,342,6,4,2,4,0,0,0,7
1260,,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1261,morning,Thursday,STYLE,JJ,STYLE,JJ,0,0,Thursday,,1,0,0,1,1,0,0,1,1,0,7
1262,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,40,Thursday,morning,0,0,40,2,2,0,0,1,1,0,54
1263,afternoon,Sunday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1264,morning,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1265,morning,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1266,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1267,evening,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1268,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,0,Wednesday,evening,1,0,0,1,1,0,0,0,1,0,111
1269,morning,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1270,afternoon,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1271,morning,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1272,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,82,Friday,morning,0,0,82,1,1,0,0,0,0,0,34
1273,evening,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1274,afternoon,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1275,evening,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1276,afternoon,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1277,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1278,afternoon,Thursday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1279,afternoon,Thursday,MISC,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1280,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1281,,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1282,evening,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1283,morning,Friday,STYLE,JJ,STYLE,JJ,1,82,Friday,evening,0,1,40,1,1,0,1,0,0,0,28
1284,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,90.5,Friday,morning,0,1,100,2,2,0,2,0,0,0,42
1285,afternoon,Saturday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1286,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1287,morning,Thursday,STYLE,JJ,STYLE,JJ,1,82,Thursday,afternoon,0,0,82,1,1,0,0,0,0,0,56
1288,evening,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1289,afternoon,Tuesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1290,afternoon,Tuesday,STYLE,SINEAD,STYLE,SINEAD,1,35,Tuesday,afternoon,0,0,35,1,1,0,0,0,0,0,35
1291,afternoon,Tuesday,STYLE,BECKY,STYLE,SINEAD,1,55,Tuesday,afternoon,0,0,90,2,2,0,0,0,0,0,35
1292,evening,Wednesday,MISC,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1293,,Thursday,COLOR,JOANNE,MISC,JOANNE,1,0,Wednesday,evening,0,0,0,1,0,0,0,0,0,1,15
1294,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1295,evening,Tuesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1296,afternoon,Tuesday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1297,evening,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1298,morning,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1299,afternoon,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1300,morning,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1301,morning,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1302,evening,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1303,evening,Tuesday,STYLE,KELLY,STYLE,KELLY,1,35,Wednesday,evening,0,0,35,1,1,0,0,0,0,0,55
1304,morning,Tuesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1305,afternoon,Wednesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1306,afternoon,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1307,evening,Thursday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1308,,Thursday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1309,morning,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1310,afternoon,Saturday,MISC,JJ,STYLE,BECKY,1,60,Saturday,morning,0,0,60,1,1,0,0,0,0,0,7
1311,afternoon,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1312,afternoon,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1313,evening,Friday,STYLE,HOUSE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1314,evening,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1315,,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1316,morning,Friday,STYLE,BECKY,STYLE,BECKY,2,0,Friday,,1,0,300,3,2,1,2,1,1,1,14
1317,,Wednesday,STYLE,KELLY,STYLE,BECKY,1,0,Friday,morning,1,0,350,4,3,1,2,1,2,1,5
1318,evening,Friday,STYLE,BECKY,STYLE,KELLY,0,0,Wednesday,,1,0,350,5,4,1,2,2,3,0,2
1319,evening,Friday,COLOR,JOANNE,STYLE,KELLY,0,0,Wednesday,,1,0,350,5,4,1,2,2,3,0,2
1320,afternoon,Thursday,STYLE,JJ,COLOR,JOANNE,2,50,Friday,evening,0,0,450,7,5,2,2,2,3,0,13
1321,morning,Thursday,COLOR,JOANNE,COLOR,JOANNE,2,50,Friday,evening,0,0,450,7,5,2,2,2,3,0,13
1322,,Friday,STYLE,JJ,COLOR,JOANNE,2,172,Thursday,morning,0,1,622,9,6,3,4,2,3,0,15
1323,,Friday,STYLE,BECKY,COLOR,JOANNE,2,172,Thursday,morning,0,1,622,9,6,3,4,2,3,0,15
1324,,Friday,COLOR,JOANNE,COLOR,JOANNE,2,172,Thursday,morning,0,1,622,9,6,3,4,2,3,0,15
1325,evening,Tuesday,STYLE,BECKY,COLOR,JOANNE,0,0,Friday,,0,0,622,12,8,4,4,5,3,0,4
1326,afternoon,Tuesday,COLOR,JOANNE,COLOR,JOANNE,0,0,Friday,,0,0,622,12,8,4,4,5,3,0,4
1327,evening,Friday,STYLE,JJ,COLOR,JOANNE,2,50,Tuesday,afternoon,0,0,722,14,9,5,4,5,3,0,24
1328,evening,Friday,COLOR,JOANNE,COLOR,JOANNE,2,50,Tuesday,afternoon,0,0,722,14,9,5,4,5,3,0,24
1329,afternoon,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1330,morning,Wednesday,STYLE,KELLY,STYLE,BECKY,1,30,Thursday,afternoon,0,0,30,1,1,0,0,0,0,0,6
1331,morning,Thursday,STYLE,JJ,STYLE,KELLY,1,55,Wednesday,morning,0,0,85,2,2,0,0,0,0,0,8
1332,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,248.25,Thursday,morning,0,1,167,3,3,0,1,0,0,0,12
1333,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1334,,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1335,,Saturday,STYLE,JJ,STYLE,JJ,0,0,Friday,,1,0,0,1,1,0,0,1,1,0,22
1336,afternoon,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1337,morning,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,0,Wednesday,afternoon,1,0,0,1,1,0,0,0,1,0,45
1338,morning,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1339,morning,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,100.73,Saturday,morning,0,1,70,1,1,0,1,0,0,0,14
1340,afternoon,Saturday,COLOR,JOANNE,STYLE,SINEAD,1,50,Saturday,morning,0,0,120,2,2,0,1,0,0,0,35
1341,afternoon,Wednesday,STYLE,JJ,COLOR,JOANNE,1,70,Saturday,afternoon,0,0,190,3,2,1,1,0,0,0,32
1342,afternoon,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1343,morning,Saturday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1344,evening,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1345,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,40,Thursday,evening,0,0,40,1,1,0,0,0,0,0,33
1346,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,60,Tuesday,evening,0,0,100,2,2,0,0,0,0,0,35
1347,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,60,Tuesday,evening,0,0,160,3,3,0,0,0,0,0,35
1348,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1349,morning,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1350,afternoon,Friday,COLOR,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1351,morning,Friday,STYLE,JJ,COLOR,JJ,2,40,Friday,afternoon,0,1,40,2,1,1,1,0,0,0,28
1352,afternoon,Friday,COLOR,JJ,COLOR,JJ,2,40,Friday,afternoon,0,1,40,2,1,1,1,0,0,0,28
1353,evening,Tuesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1354,evening,Friday,STYLE,KELLY,STYLE,KELLY,1,35,Tuesday,evening,0,0,35,1,1,0,0,0,0,0,66
1355,afternoon,Saturday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1356,afternoon,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1357,afternoon,Thursday,STYLE,KELLY,STYLE,BECKY,1,30,Thursday,afternoon,0,0,30,1,1,0,0,0,0,0,14
1358,afternoon,Thursday,STYLE,BECKY,STYLE,KELLY,1,55,Thursday,afternoon,0,0,85,2,2,0,0,0,0,0,35
1359,afternoon,Friday,STYLE,BECKY,STYLE,BECKY,1,80,Thursday,afternoon,0,0,165,3,3,0,0,0,0,0,8
1360,evening,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1361,evening,Wednesday,STYLE,SINEAD,STYLE,SINEAD,1,35,Wednesday,evening,0,0,35,1,1,0,0,0,0,0,42
1362,evening,Friday,STYLE,BECKY,STYLE,SINEAD,1,55,Wednesday,evening,0,0,90,2,2,0,0,0,0,0,51
1363,evening,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1364,evening,Wednesday,STYLE,JJ,STYLE,JJ,1,40,Wednesday,evening,0,0,40,1,1,0,0,0,0,0,21
1365,evening,Wednesday,STYLE,JJ,STYLE,JJ,1,60,Wednesday,evening,0,0,100,2,2,0,0,0,0,0,21
1366,evening,Wednesday,STYLE,JJ,STYLE,JJ,1,60,Wednesday,evening,0,0,160,3,3,0,0,0,0,0,21
1367,,Wednesday,STYLE,JJ,STYLE,JJ,1,60,Wednesday,evening,0,0,220,4,4,0,0,0,0,0,7
1368,morning,Wednesday,STYLE,JJ,STYLE,JJ,0,0,Wednesday,,0,0,220,5,5,0,0,1,0,0,21
1369,,Wednesday,STYLE,JJ,STYLE,JJ,1,60,Wednesday,morning,0,0,280,6,6,0,0,1,0,0,14
1370,evening,Wednesday,STYLE,JJ,STYLE,JJ,0,0,Wednesday,,0,0,280,7,7,0,0,2,0,0,14
1371,afternoon,Thursday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1372,afternoon,Friday,STYLE,BECKY,STYLE,KELLY,1,35,Thursday,afternoon,0,0,35,1,1,0,0,0,0,0,15
1373,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1374,afternoon,Wednesday,COLOR,JOANNE,STYLE,JJ,1,51,Thursday,afternoon,0,0,51,1,1,0,0,0,0,0,55
1375,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1376,morning,Tuesday,MISC,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1377,evening,Tuesday,STYLE,JJ,MISC,JJ,1,0,Tuesday,morning,0,0,0,1,0,0,0,0,0,0,49
1378,afternoon,Tuesday,COLOR,JOANNE,MISC,JJ,1,0,Tuesday,morning,0,0,0,1,0,0,0,0,0,0,49
1379,afternoon,Friday,STYLE,JJ,COLOR,JOANNE,2,287,Tuesday,afternoon,0,1,222,3,1,1,2,0,0,0,3
1380,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1381,afternoon,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1382,afternoon,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1383,morning,Wednesday,STYLE,KELLY,STYLE,KELLY,1,35,Saturday,afternoon,0,0,35,1,1,0,0,0,0,0,60
1384,evening,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1385,afternoon,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1386,afternoon,Friday,MISC,JJ,STYLE,JJ,1,82,Thursday,afternoon,0,0,82,1,1,0,0,0,0,0,43
1387,afternoon,Tuesday,STYLE,JJ,MISC,JJ,1,0,Friday,afternoon,0,0,82,2,1,0,0,0,0,0,25
1388,morning,Saturday,MISC,JJ,STYLE,JJ,1,102,Tuesday,afternoon,0,0,184,3,2,0,0,0,0,0,18
1389,,Saturday,STYLE,JJ,STYLE,JJ,1,102,Tuesday,afternoon,0,0,184,3,2,0,0,0,0,0,18
1390,evening,Thursday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1391,afternoon,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1392,evening,Friday,STYLE,JJ,STYLE,SINEAD,1,70,Wednesday,afternoon,0,0,70,1,1,0,0,0,0,0,23
1393,afternoon,Friday,STYLE,BECKY,STYLE,JJ,1,52,Friday,evening,0,0,122,2,2,0,0,0,0,0,7
1394,morning,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1395,afternoon,Thursday,STYLE,BECKY,STYLE,BECKY,1,30,Friday,morning,0,0,30,1,1,0,0,0,0,0,34
1396,afternoon,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1397,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1398,afternoon,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1399,morning,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1400,morning,Wednesday,STYLE,SINEAD,STYLE,SINEAD,1,70,Saturday,morning,0,0,70,1,1,0,0,0,0,0,32
1401,afternoon,Tuesday,STYLE,BECKY,STYLE,SINEAD,1,90,Wednesday,morning,0,0,160,2,2,0,0,0,0,0,27
1402,afternoon,Tuesday,STYLE,KELLY,STYLE,BECKY,1,80,Tuesday,afternoon,0,0,240,3,3,0,0,0,0,0,7
1403,afternoon,Tuesday,STYLE,BECKY,STYLE,KELLY,1,55,Tuesday,afternoon,0,0,295,4,4,0,0,0,0,0,14
1404,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1405,morning,Wednesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1406,morning,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1407,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,62,Thursday,morning,0,1,30,1,1,0,1,0,0,0,26
1408,evening,Sunday,STYLE,BECKY,STYLE,BECKY,1,50,Tuesday,evening,0,0,80,2,2,0,1,0,0,1,12
1409,morning,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1410,evening,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1411,afternoon,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1412,afternoon,Saturday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1413,afternoon,Friday,MISC,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1414,morning,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1415,afternoon,Friday,COLOR,JOANNE,COLOR,JOANNE,1,140,Friday,morning,0,0,140,1,0,1,0,0,0,0,28
1416,afternoon,Friday,STYLE,KELLY,COLOR,JOANNE,1,70,Friday,afternoon,0,0,210,2,0,2,0,0,0,0,35
