"Model Year","Vehicle Manufacturer Name","Veh Mfr Code","Represented Test Veh Make","Represented Test Veh Model","Test Vehicle ID","Test Veh Configuration #","Test Veh Displacement (L)","Actual Tested Testgroup","Vehicle Type","Rated Horsepower","# of Cylinders and Rotors","Engine Code","Tested Transmission Type Code","Tested Transmission Type","# of Gears","Transmission Lockup?","Drive System Code","Drive System Description","Transmission Overdrive Code","Transmission Overdrive Desc","Equivalent Test Weight (lbs.)","Axle Ratio","N/V Ratio","Shift Indicator Light Use Cd","Shift Indicator Light Use Desc","Test Number","Test Originator","Analytically Derived FE?","ADFE Test Number","ADFE Total Road Load HP","ADFE Equiv. Test Weight (lbs.)","ADFE N/V Ratio","Test Procedure Cd","Test Procedure Description","Test Fuel Type Cd","Test Fuel Type Description","Test Category","THC (g/mi)","CO (g/mi)","CO2 (g/mi)","NOx (g/mi)","PM (g/mi)","CH4 (g/mi)","N2O (g/mi)","RND_ADJ_FE","FE_UNIT","FE Bag 1","FE Bag 2","FE Bag 3","FE Bag 4","DT-Inertia Work Ratio Rating","DT-Absolute Speed Change Ratg","DT-Energy Economy Rating","Target Coef A (lbf)","Target Coef B (lbf/mph)","Target Coef C (lbf/mph**2)","Set Coef A (lbf)","Set Coef B (lbf/mph)","Set Coef C (lbf/mph**2)","Aftertreatment Device Cd","Aftertreatment Device Desc","Police - Emergency Vehicle?","Averaging Group ID","Averaging Weighting Factor","Averaging Method Cd","Averging Method Desc"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 350 4MATIC (coupe)","C207E35DEH-Z4026-1",0,3.498,"EMBXJ03.5S2A","Both",302,6,"M276-35P","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,2.87,28.9,"1","Not eqipped","EMBX10026457","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00048,0.018,229.36,0.0034,,0.00016,,39,"MPG",,,,,,,,38.112,0.64208,0.010789,23.223,0.0282,0.015913,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 350 4MATIC (coupe)","C207E35DEH-Z4026-1",0,3.498,"EMBXJ03.5S2A","Both",302,6,"M276-35P","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,2.87,28.9,"1","Not eqipped","EMBX10026458","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.00966,0.33104,344.01,0.00483,,,,25.9,"MPG",16.6,30.8,,,,,,38.112,0.64208,0.010789,23.223,0.0282,0.015913,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 350 4MATIC (Station Wagon)","S212E35DEH-Z4024-2",3,3.498,"EMBXV03.5U2A","Car",302,6,"M276-35DEH","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4750,2.87,28.1,"1","Not eqipped","EMBX10029773","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01378,0.2013,351.34,0.0289,,0.00352,,25.2,"MPG",24.2,24.5,27.8,,,,,41.314,0.59942,0.016139,22.168,0.0155,0.021631,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 350 4MATIC (Station Wagon)","S212E35DEH-Z4024-2",3,3.498,"EMBXV03.5U2A","Car",302,6,"M276-35DEH","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4750,2.87,28.1,"1","Not eqipped","EMBX10029775","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00804,0.1487,238.56,0.0019,,0.00346,,37.1,"MPG",,,,,,,,41.314,0.59942,0.016139,22.168,0.0155,0.021631,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 400 HYBRID","W212E35DEH Hyb-Z3017",1,3.498,"DMBXV03.5HY2","Car",302,6,"M276-35MH","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.82,28.1,"1","Not eqipped","DMBX10022117","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00064,0.0558,208.44,0.0018,,0.00032,,42.7,"MPG",,,,,,,,29.326,0.53998,0.01175,5.411,0.29052,0.013124,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 400 HYBRID","W212E35DEH Hyb-Z3017",1,3.498,"DMBXV03.5HY2","Car",302,6,"M276-35MH","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.82,28.1,"1","Not eqipped","DMBX10022118","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.08546,0.7514,378.97,,,,,23.5,"MPG",19,23.5,28.3,,,,,32.585,0.59998,0.013055,14.352,-0.10152,0.019616,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 400 HYBRID","W212E35DEH Hyb-Z3017",1,3.498,"DMBXV03.5HY2","Car",302,6,"M276-35MH","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.82,28.1,"1","Not eqipped","DMBX10022226","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.00612,0.0797,282.57,0.0055,,0.00145,,31.4,"MPG",27.9583,31.46903,34.16012,31.88381,,,,29.326,0.53998,0.01175,5.411,0.29052,0.013124,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 400 HYBRID","W212E35DEH Hyb-Z3017",1,3.498,"DMBXV03.5HY2","Car",302,6,"M276-35MH","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.82,28.1,"1","Not eqipped","DMBX10022572","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00048,0.0047,215.86,0.0037,,0.00032,,41.2,"MPG",,,,,,,,29.326,0.53998,0.01175,5.411,0.29052,0.013124,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 400 HYBRID","W212E35DEH Hyb-Z3017",1,3.498,"DMBXV03.5HY2","Car",302,6,"M276-35MH","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.82,28.1,"1","Not eqipped","DMBX10022575","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.03524,1.64524,322.35,0.00499,,,,27.4,"MPG",17.1772,32.87589,,,,,,29.326,0.53998,0.01175,5.411,0.29052,0.013124,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 400 HYBRID","W212E35DEH Hyb-Z3017",1,3.498,"DMBXV03.5HY2","Car",302,6,"M276-35MH","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.82,28.1,"1","Not eqipped","DMBX10022576","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.00129,0.0692,320.03,0.00515,,,,27.8,"MPG",,,,,,,,29.326,0.53998,0.01175,5.411,0.29052,0.013124,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 550 (convertible)","A207E46DETC-Z4028-1",0,4.664,"EMBXV05.5U2A","Car",402,8,"M278-46DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4750,2.47,24.9,"1","Not eqipped","EMBX10026461","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01674,0.3423,414.86,0.0283,,0.00676,,21.5,"MPG",21.2,20.4,24.2,,,,,35.807,0.62457,0.011307,22.953,-0.1586,0.018172,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 550 (convertible)","A207E46DETC-Z4028-1",0,4.664,"EMBXV05.5U2A","Car",402,8,"M278-46DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4750,2.47,24.9,"1","Not eqipped","EMBX10026462","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00161,0.1543,250.25,0.005,,0.0008,,35.7,"MPG",,,,,,,,35.807,0.62457,0.011307,22.953,-0.1586,0.018172,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 550 (coupe)","C207E46DETC-Z4028",0,4.664,"EMBXV05.5U2A","Car",402,8,"M278-46DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,24.9,"1","Not eqipped","EMBX10026459","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01819,0.4472,404.38,0.0183,,0.0074,,22,"MPG",21.4,20.5,26.2,,,,,33.761,0.60882,0.010428,20.613,-0.1636,0.017328,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 550 (coupe)","C207E46DETC-Z4028",0,4.664,"EMBXV05.5U2A","Car",402,8,"M278-46DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.47,24.9,"1","Not eqipped","EMBX10026460","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00113,0.1574,242.05,0.0056,,0.00048,,36.8,"MPG",,,,,,,,33.761,0.60882,0.010428,20.613,-0.1636,0.017328,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 550 4MATIC","W212E46DETC-Z4015-2",1,4.664,"EMBXV05.5U2A","Car",402,8,"M278-46DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4750,2.47,24.2,"1","Not eqipped","EMBX10030043","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00708,0.2964,262.65,0.004,,0.00467,,34,"MPG",,,,,,,,39.29,0.59942,0.01381,21.611,-0.0858,0.019651,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 550 4MATIC","W212E46DETC-Z4015-2",1,4.664,"EMBXV05.5U2A","Car",402,8,"M278-46DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4750,2.47,24.2,"1","Not eqipped","EMBX10030044","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01432,0.3124,390.65,0.023,,0.00708,,22.9,"MPG",22,21.8,26,,,,,39.29,0.59942,0.01381,21.611,-0.0858,0.019651,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG","W212E55DETC-Z2023-1",0,5.461,"CMBXV05.5U2B","Car",518,8,"M157-55DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.65,25.9,"1","Not eqipped","CMBX10016387","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01041,0.095,462.37,0.0282,,0.00367,,19.2,"MPG",19,17.7,22.9,,,,,34.347,0.68326,0.01175,18.326,-0.1271,0.018259,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG","W212E55DETC-Z2023-1",0,5.461,"CMBXV05.5U2B","Car",518,8,"M157-55DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.65,25.9,"1","Not eqipped","CMBX10016388","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.03243,0.2867,281.97,0.0064,,0.00953,,31.5,"MPG",,,,,,,,34.347,0.68326,0.01175,18.326,-0.1271,0.018259,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG","W212E55DETC-Z2023-1",0,5.461,"CMBXV05.5U2B","Car",518,8,"M157-55DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.65,25.9,"1","Not eqipped","CMBX10016389","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.02055,0.2566,522.94,0.00335,,,,17,"MPG",,,,,,,,34.347,0.68326,0.01175,18.326,-0.1271,0.018259,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG","W212E55DETC-Z2023-1",0,5.461,"CMBXV05.5U2B","Car",518,8,"M157-55DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.65,25.9,"1","Not eqipped","CMBX10016390","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0293,0.4137,385.84,0.02568,,,,23,"MPG",15.5,26.5,,,,,,34.347,0.68326,0.01175,18.326,-0.1271,0.018259,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG","W212E55DETC-Z2023-1",0,5.461,"CMBXV05.5U2B","Car",518,8,"M157-55DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4500,2.65,25.9,"1","Not eqipped","CMBX10016391","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.09567,0.7888,538.05,,,,,16.4,"MPG",15.2,15.1,21.1,,,,,38.164,0.75918,0.013055,14.298,-0.1109,0.020245,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG 4MATIC","W212E55DETC-Z2023-4",0,5.461,"EMBXV05.5U2A","Car",550,8,"M157-55DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4750,2.65,25.9,"1","Not eqipped","EMBX10031302","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01795,0.1108,441.43,0.0199,,0.00694,,20.1,"MPG",20.1,18.6,23.9,,,,,46.985,0.57887,0.013858,26.213,-0.1526,0.019651,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG 4MATIC","W212E55DETC-Z2023-4",0,5.461,"EMBXV05.5U2A","Car",550,8,"M157-55DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4750,2.65,25.9,"1","Not eqipped","EMBX10031303","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.11641,2.4792,276.29,0.0196,,0.02752,,31.7,"MPG",,,,,,,,46.985,0.57887,0.013858,26.213,-0.1526,0.019651,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG S 4MATIC","W212E55DETC-Z2023-6",1,5.461,"EMBXV05.5U2A","Car",577,8,"M157-55DETC-S","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",5000,2.65,25.9,"1","Not eqipped","EMBX10031306","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0311,0.2462,465.22,0.0196,,0.00941,,19.1,"MPG",19.5,17.5,22.7,,,,,46.985,0.57887,0.013858,20.743,-0.241,0.020431,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG S 4MATIC","W212E55DETC-Z2023-6",1,5.461,"EMBXV05.5U2A","Car",577,8,"M157-55DETC-S","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",5000,2.65,25.9,"1","Not eqipped","EMBX10031307","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.11538,2.5982,288.75,0.0213,,0.02788,,30.2,"MPG",,,,,,,,46.985,0.57887,0.013858,20.743,-0.241,0.020431,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG S 4MATIC (station wagon)","S212E55DETC-Z2023-5",0,5.461,"EMBXV05.5U2A","Car",577,8,"M157-55DETC-S","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",5000,2.65,25.9,"1","Not eqipped","EMBX10026133","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01791,0.1353,472.03,0.0194,,0.0065,,18.8,"MPG",18.9,17.4,22.1,,,,,43.982,0.57338,0.014347,21.357,-0.2052,0.021439,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG S 4MATIC (station wagon)","S212E55DETC-Z2023-5",0,5.461,"EMBXV05.5U2A","Car",577,8,"M157-55DETC-S","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",5000,2.65,25.9,"1","Not eqipped","EMBX10026134","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.07668,1.3712,296.4,0.0148,,0.01907,,29.7,"MPG",,,,,,,,43.982,0.57338,0.014347,21.357,-0.2052,0.021439,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG S 4MATIC (station wagon)","S212E55DETC-Z2023-5",1,5.461,"EMBXV05.5U2A","Car",577,8,"M157-55DETC-S","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",5000,2.65,25.9,"1","Not eqipped","EMBX10031304","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.03026,0.2215,461.51,0.0212,,0.00983,,19.2,"MPG",19.4,17.8,22.5,,,,,49.008,0.57887,0.016187,26.82,-0.2192,0.023622,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","E 63 AMG S 4MATIC (station wagon)","S212E55DETC-Z2023-5",1,5.461,"EMBXV05.5U2A","Car",577,8,"M157-55DETC-S","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",5000,2.65,25.9,"1","Not eqipped","EMBX10031305","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.12619,3.0959,292.32,0.0251,,0.02964,,29.8,"MPG",,,,,,,,49.008,0.57887,0.016187,26.82,-0.2192,0.023622,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","G 550","G463E55-Z3028",0,5.461,"DMBXT05.5U2B","Truck",382,8,"M273-55","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,4.38,41.3,"1","Not eqipped","DMBX10021207","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.028,0.1381,615.61,0.0275,,0.00676,0.01,14.4,"MPG",13.8,14,15.8,,,,,59.177,0.58526,0.041194,30.956,-0.68018,0.052164,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","G 550","G463E55-Z3028",0,5.461,"DMBXT05.5U2B","Truck",382,8,"M273-55","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,4.38,41.3,"1","Not eqipped","DMBX10021208","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.03508,0.2375,436.84,0.0098,,0.01368,0.01,20.3,"MPG",,,,,,,,59.177,0.58526,0.041194,30.956,-0.68018,0.052164,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 350 BLUETEC 4MATIC","X166DE30TC-Z3029-1",1,2.987,"DMBXT03.0U2C","Truck",240,6,"OM642-30","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.8,"1","Not eqipped","DMBX10022169","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.003,0.0142,280.47,0.0078,0.0034,0.00333,0.01,36.3,"MPG",,,,,,,,47.569,0.93096,0.020664,27.359,-0.1568,0.030982,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 350 BLUETEC 4MATIC","X166DE30TC-Z3029-1",1,2.987,"DMBXT03.0U2C","Truck",240,6,"OM642-30","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.8,"1","Not eqipped","DMBX10022169","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.003,0.0142,280.47,0.0078,0.0034,0.00333,0.01,36.3,"MPG",,,,,,,,47.569,0.93096,0.020664,27.359,-0.1568,0.030982,"OC","Oxidation catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 350 BLUETEC 4MATIC","X166DE30TC-Z3029-1",1,2.987,"DMBXT03.0U2C","Truck",240,6,"OM642-30","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.8,"1","Not eqipped","DMBX10022169","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.003,0.0142,280.47,0.0078,0.0034,0.00333,0.01,36.3,"MPG",,,,,,,,47.569,0.93096,0.020664,27.359,-0.1568,0.030982,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 350 BLUETEC 4MATIC","X166DE30TC-Z3029-1",1,2.987,"DMBXT03.0U2C","Truck",240,6,"OM642-30","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.8,"1","Not eqipped","DMBX10022170","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.033,0.1278,423.1,0.0229,0.0032,0.02342,0.01,24,"MPG",20.5,24.9,25.7,,,,,47.569,0.93096,0.020664,27.359,-0.1568,0.030982,"OC","Oxidation catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 350 BLUETEC 4MATIC","X166DE30TC-Z3029-1",1,2.987,"DMBXT03.0U2C","Truck",240,6,"OM642-30","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.8,"1","Not eqipped","DMBX10022170","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.033,0.1278,423.1,0.0229,0.0032,0.02342,0.01,24,"MPG",20.5,24.9,25.7,,,,,47.569,0.93096,0.020664,27.359,-0.1568,0.030982,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 350 BLUETEC 4MATIC","X166DE30TC-Z3029-1",1,2.987,"DMBXT03.0U2C","Truck",240,6,"OM642-30","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.8,"1","Not eqipped","DMBX10022170","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.033,0.1278,423.1,0.0229,0.0032,0.02342,0.01,24,"MPG",20.5,24.9,25.7,,,,,47.569,0.93096,0.020664,27.359,-0.1568,0.030982,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 450 4MATIC","X166E46DETC-Z3030",0,4.664,"DMBXT05.5U2A","Truck",362,8,"M278-46DETCred","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.3,"1","Not eqipped","DMBX10021462","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.03832,1.0744,513.88,0.0213,,0.01646,,17.3,"MPG",16.7,16.6,19.4,,,,,47.569,0.93096,0.020664,23.493,0.1194,0.028129,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 450 4MATIC","X166E46DETC-Z3030",0,4.664,"DMBXT05.5U2A","Truck",362,8,"M278-46DETCred","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.3,"1","Not eqipped","DMBX10021463","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.10778,2.2113,337.29,0.048,,0.0208,,26.2,"MPG",,,,,,,,47.569,0.93096,0.020664,23.493,0.1194,0.028129,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 450 4MATIC","X166E46DETC-Z3030",0,4.664,"DMBXT05.5U2A","Truck",362,8,"M278-46DETCred","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.3,"1","Not eqipped","DMBX10021466","MFR","No","",,,,"11","Cold CO","24","Cold CO Regular (CERT)","FTP",0.22436,2.3183,593.25,,,,,14.8,"MPG",12.7,14.5,17.6,,,,,52.855,1.0344,0.02296,23.29,0.30427,0.028804,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 450 4MATIC","X166E46DETC-Z3030",0,4.664,"DMBXT05.5U2A","Truck",362,8,"M278-46DETCred","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.3,"1","Not eqipped","DMBX10021468","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.10065,2.8669,521.42,0.24259,,,,17,"MPG",10.9,20.1,,,,,,47.569,0.93096,0.020664,23.493,0.1194,0.028129,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 450 4MATIC","X166E46DETC-Z3030",0,4.664,"DMBXT05.5U2A","Truck",362,8,"M278-46DETCred","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.3,"1","Not eqipped","DMBX10021712","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.03533,0.8358,616.32,0.02928,,,,14.4,"MPG",,,,,,,,47.569,0.93096,0.020664,23.493,0.1194,0.028129,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Mercedes-Benz","MBX","Mercedes-Benz","GL 550 4MATIC","X166E46DETC-Z3030-1",0,4.664,"DMBXT05.5U2A","Truck",429,8,"M278-46DETC","A","Automatic",7,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",6000,3.46,28.8,"1","Not eqipped","DMBX10021685","MFR","No","",,,,"11","Cold CO","24","Cold CO Regular (CERT)","FTP",0.15311,1.7158,604.77,,,,,14.5,"MPG",12.7,14.5,16.4,,,,,60.536,1.0271,0.024713,30.619,0.2019,0.031284,"TWC","Three-way catalyst","N","",,"N","No averaging"
